Datum;price;;
10.11.2024;10,086;;
10.11.2024;10,088;;
10.11.2024;10,198;;
10.11.2024;10,032;;
10.11.2024;10,245;;
10.11.2024;10,538;;
10.11.2024;11,099;;
10.11.2024;11,262;;
10.11.2024;11,013;;
10.11.2024;11,092;;
10.11.2024;10,86;;
10.11.2024;11,236;;
10.11.2024;12,622;;
10.11.2024;13,402;;
10.11.2024;14,872;;
10.11.2024;14,601;;
10.11.2024;13,861;;
10.11.2024;12,531;;
10.11.2024;11,528;;
10.11.2024;11,11;;
10.11.2024;10,802;;
11.11.2024;10,965;;
11.11.2024;10,368;;
11.11.2024;10;;
11.11.2024;9,786;;
11.11.2024;9,75;;
11.11.2024;10,389;;
11.11.2024;11,569;;
11.11.2024;12,835;;
11.11.2024;13,506;;
11.11.2024;13,294;;
11.11.2024;12,85;;
11.11.2024;12,421;;
11.11.2024;11,984;;
11.11.2024;12,902;;
11.11.2024;13,044;;
11.11.2024;13,905;;
11.11.2024;14,094;;
11.11.2024;15,318;;
11.11.2024;14,709;;
11.11.2024;13,37;;
11.11.2024;12,194;;
11.11.2024;11,288;;
11.11.2024;11,156;;
11.11.2024;10,54;;
12.11.2024;11,031;;
12.11.2024;10,464;;
12.11.2024;10,269;;
12.11.2024;10,399;;
12.11.2024;10,75;;
12.11.2024;11,801;;
12.11.2024;14,767;;
12.11.2024;18,552;;
12.11.2024;20,164;;
12.11.2024;22,333;;
12.11.2024;19,024;;
12.11.2024;17,108;;
12.11.2024;16,159;;
12.11.2024;15,647;;
12.11.2024;17,437;;
12.11.2024;21,878;;
12.11.2024;27,273;;
12.11.2024;31,789;;
12.11.2024;22,533;;
12.11.2024;17,135;;
12.11.2024;14,912;;
12.11.2024;13,19;;
12.11.2024;12,521;;
12.11.2024;11,559;;
13.11.2024;11,715;;
13.11.2024;11,171;;
13.11.2024;10,785;;
13.11.2024;10,745;;
13.11.2024;11,063;;
13.11.2024;11,9;;
13.11.2024;13,11;;
13.11.2024;16,478;;
13.11.2024;22,545;;
13.11.2024;22,743;;
13.11.2024;20,08;;
13.11.2024;17,77;;
13.11.2024;16,099;;
13.11.2024;16,207;;
13.11.2024;15,99;;
13.11.2024;16,56;;
13.11.2024;17,828;;
13.11.2024;17,843;;
13.11.2024;17,39;;
13.11.2024;16,179;;
13.11.2024;12,522;;
13.11.2024;11,486;;
13.11.2024;11,351;;
13.11.2024;10,662;;
14.11.2024;10,17;;
14.11.2024;9,983;;
14.11.2024;9,601;;
14.11.2024;9,225;;
14.11.2024;9,141;;
14.11.2024;9,224;;
14.11.2024;10,344;;
14.11.2024;11,561;;
14.11.2024;12,714;;
14.11.2024;12,392;;
14.11.2024;12,565;;
14.11.2024;12,484;;
14.11.2024;12,168;;
14.11.2024;12,74;;
14.11.2024;13,401;;
14.11.2024;14,218;;
14.11.2024;14,741;;
14.11.2024;15,591;;
14.11.2024;15,409;;
14.11.2024;14,829;;
14.11.2024;13,858;;
14.11.2024;12,944;;
14.11.2024;12,289;;
14.11.2024;11,248;;
15.11.2024;11,044;;
15.11.2024;10,671;;
15.11.2024;10,701;;
15.11.2024;10,362;;
15.11.2024;10,442;;
15.11.2024;10,86;;
15.11.2024;12,926;;
15.11.2024;14,416;;
15.11.2024;15,777;;
15.11.2024;15,086;;
15.11.2024;13,884;;
15.11.2024;13,508;;
15.11.2024;12,174;;
15.11.2024;12,18;;
15.11.2024;13,189;;
15.11.2024;14,175;;
15.11.2024;13,395;;
15.11.2024;13,626;;
15.11.2024;13,477;;
15.11.2024;12,839;;
15.11.2024;11,573;;
15.11.2024;11,074;;
15.11.2024;10,819;;
15.11.2024;9,81;;
16.11.2024;10,192;;
16.11.2024;9,543;;
16.11.2024;8,987;;
16.11.2024;8,657;;
16.11.2024;8,881;;
16.11.2024;8,695;;
16.11.2024;7,382;;
16.11.2024;9,01;;
16.11.2024;10,475;;
16.11.2024;10,977;;
16.11.2024;10,76;;
16.11.2024;9,903;;
16.11.2024;9,698;;
16.11.2024;9,697;;
16.11.2024;9,372;;
16.11.2024;10,022;;
16.11.2024;10,899;;
16.11.2024;11,893;;
16.11.2024;11,495;;
16.11.2024;10,418;;
16.11.2024;8,267;;
16.11.2024;7,282;;
16.11.2024;7,383;;
16.11.2024;6,567;;
17.11.2024;8,01;;
17.11.2024;6,928;;
17.11.2024;7,248;;
17.11.2024;5,872;;
17.11.2024;4,2;;
17.11.2024;3,481;;
17.11.2024;4,236;;
17.11.2024;6,069;;
17.11.2024;6,48;;
17.11.2024;6,54;;
17.11.2024;6,83;;
17.11.2024;6,479;;
17.11.2024;5,49;;
17.11.2024;4,686;;
17.11.2024;6,125;;
17.11.2024;6,48;;
17.11.2024;7,01;;
17.11.2024;10,284;;
17.11.2024;8,07;;
17.11.2024;6,54;;
17.11.2024;5,741;;
17.11.2024;6,479;;
17.11.2024;6,876;;
17.11.2024;6,202;;
18.11.2024;6,542;;
18.11.2024;6,439;;
18.11.2024;5,986;;
18.11.2024;4,239;;
18.11.2024;5,817;;
18.11.2024;7,423;;
18.11.2024;9,555;;
18.11.2024;12,166;;
18.11.2024;12,191;;
18.11.2024;11,956;;
18.11.2024;11,151;;
18.11.2024;9,298;;
18.11.2024;7,95;;
18.11.2024;9,413;;
18.11.2024;10,952;;
18.11.2024;11,998;;
18.11.2024;13,248;;
18.11.2024;15,99;;
18.11.2024;16,182;;
18.11.2024;15,296;;
18.11.2024;12,894;;
18.11.2024;11,762;;
18.11.2024;11,699;;
18.11.2024;10,87;;
19.11.2024;10,706;;
19.11.2024;10,14;;
19.11.2024;9,558;;
19.11.2024;9,173;;
19.11.2024;9,528;;
19.11.2024;9,873;;
19.11.2024;11,627;;
19.11.2024;13,159;;
19.11.2024;15,506;;
19.11.2024;15,757;;
19.11.2024;15,626;;
19.11.2024;15,281;;
19.11.2024;14,819;;
19.11.2024;14,414;;
19.11.2024;14,015;;
19.11.2024;12,878;;
19.11.2024;13,289;;
19.11.2024;14,019;;
19.11.2024;13,465;;
19.11.2024;12,593;;
19.11.2024;11,71;;
19.11.2024;10,937;;
19.11.2024;10,525;;
19.11.2024;8,984;;
20.11.2024;10,014;;
20.11.2024;9,2;;
20.11.2024;8,66;;
20.11.2024;8,152;;
20.11.2024;8,196;;
20.11.2024;9,329;;
20.11.2024;10,755;;
20.11.2024;13,562;;
20.11.2024;14,287;;
20.11.2024;14,009;;
20.11.2024;12,035;;
20.11.2024;10,777;;
20.11.2024;9,726;;
20.11.2024;9,736;;
20.11.2024;10,664;;
20.11.2024;13,084;;
20.11.2024;13,509;;
20.11.2024;14,2;;
20.11.2024;14,258;;
20.11.2024;14,026;;
20.11.2024;13,598;;
20.11.2024;12,305;;
20.11.2024;11,642;;
20.11.2024;10,35;;
21.11.2024;9,396;;
21.11.2024;9,04;;
21.11.2024;8,68;;
21.11.2024;8,415;;
21.11.2024;8,423;;
21.11.2024;9,248;;
21.11.2024;10,717;;
21.11.2024;12,144;;
21.11.2024;13,299;;
21.11.2024;13,498;;
21.11.2024;12,733;;
21.11.2024;11,547;;
21.11.2024;11,357;;
21.11.2024;12,083;;
21.11.2024;14,162;;
21.11.2024;15,485;;
21.11.2024;17,497;;
21.11.2024;18,226;;
21.11.2024;16,134;;
21.11.2024;15,405;;
21.11.2024;13,133;;
21.11.2024;12,305;;
21.11.2024;12,29;;
21.11.2024;10,746;;
22.11.2024;11,612;;
22.11.2024;10,621;;
22.11.2024;9,785;;
22.11.2024;9,137;;
22.11.2024;8,865;;
22.11.2024;9,216;;
22.11.2024;11,706;;
22.11.2024;13,53;;
22.11.2024;14,408;;
22.11.2024;14,158;;
22.11.2024;13,575;;
22.11.2024;11,684;;
22.11.2024;10,514;;
22.11.2024;9,523;;
22.11.2024;9,618;;
22.11.2024;10,624;;
22.11.2024;11,121;;
22.11.2024;12,844;;
22.11.2024;13,428;;
22.11.2024;12,88;;
22.11.2024;10,621;;
22.11.2024;10,635;;
22.11.2024;9,325;;
22.11.2024;7,7;;
23.11.2024;8;;
23.11.2024;7,687;;
23.11.2024;7,788;;
23.11.2024;7,904;;
23.11.2024;7,935;;
23.11.2024;8,254;;
23.11.2024;8,205;;
23.11.2024;8,927;;
23.11.2024;9,748;;
23.11.2024;8,562;;
23.11.2024;7,854;;
23.11.2024;7,35;;
23.11.2024;7,12;;
23.11.2024;7,585;;
23.11.2024;8,568;;
23.11.2024;10,455;;
23.11.2024;8,731;;
23.11.2024;9,556;;
23.11.2024;8,608;;
23.11.2024;7,1;;
23.11.2024;5,955;;
23.11.2024;4,803;;
23.11.2024;3,91;;
23.11.2024;1,846;;
24.11.2024;0,101;;
24.11.2024;0;;
24.11.2024;0;;
24.11.2024;-0,001;;
24.11.2024;-0,002;;
24.11.2024;-0,003;;
24.11.2024;-0,005;;
24.11.2024;-0,003;;
24.11.2024;0,137;;
24.11.2024;0,375;;
24.11.2024;0,207;;
24.11.2024;0,253;;
24.11.2024;0,101;;
24.11.2024;0,101;;
24.11.2024;0,311;;
24.11.2024;0,661;;
24.11.2024;1,399;;
24.11.2024;1,552;;
24.11.2024;1,618;;
24.11.2024;1,202;;
24.11.2024;0,74;;
24.11.2024;0,45;;
24.11.2024;0,327;;
24.11.2024;0,001;;
25.11.2024;-0,125;;
25.11.2024;-0,159;;
25.11.2024;-0,142;;
25.11.2024;-0,186;;
25.11.2024;-0,142;;
25.11.2024;-0,028;;
25.11.2024;0,009;;
25.11.2024;5,438;;
25.11.2024;7,701;;
25.11.2024;6,657;;
25.11.2024;4,255;;
25.11.2024;4,137;;
25.11.2024;4;;
25.11.2024;5,716;;
25.11.2024;6,797;;
25.11.2024;9,499;;
25.11.2024;9,258;;
25.11.2024;11,608;;
25.11.2024;12,8;;
25.11.2024;11,8;;
25.11.2024;9,473;;
25.11.2024;8,126;;
25.11.2024;8,626;;
25.11.2024;6,917;;
26.11.2024;8,953;;
26.11.2024;7,799;;
26.11.2024;7,766;;
26.11.2024;7,055;;
26.11.2024;7,272;;
26.11.2024;8,226;;
26.11.2024;10,145;;
26.11.2024;13,09;;
26.11.2024;13,784;;
26.11.2024;12,709;;
26.11.2024;11,209;;
26.11.2024;10;;
26.11.2024;9,09;;
26.11.2024;10,207;;
26.11.2024;11,61;;
26.11.2024;12,395;;
26.11.2024;14,31;;
26.11.2024;15,552;;
26.11.2024;16,091;;
26.11.2024;15,328;;
26.11.2024;12,638;;
26.11.2024;11,823;;
26.11.2024;12,213;;
26.11.2024;11,334;;
27.11.2024;10,474;;
27.11.2024;10,628;;
27.11.2024;11;;
27.11.2024;11,146;;
27.11.2024;11,466;;
27.11.2024;12,392;;
27.11.2024;14,05;;
27.11.2024;16;;
27.11.2024;18,484;;
27.11.2024;16,445;;
27.11.2024;15,31;;
27.11.2024;15;;
27.11.2024;14,566;;
27.11.2024;14,049;;
27.11.2024;13,009;;
27.11.2024;13,17;;
27.11.2024;11,756;;
27.11.2024;11,024;;
27.11.2024;11,229;;
27.11.2024;10,184;;
27.11.2024;7,814;;
27.11.2024;7,186;;
27.11.2024;6,705;;
27.11.2024;4,878;;
28.11.2024;4,921;;
28.11.2024;4,121;;
28.11.2024;3,295;;
28.11.2024;3,208;;
28.11.2024;3,169;;
28.11.2024;5,229;;
28.11.2024;6,498;;
28.11.2024;8,813;;
28.11.2024;10,741;;
28.11.2024;10,741;;
28.11.2024;9,21;;
28.11.2024;9,87;;
28.11.2024;9,616;;
28.11.2024;9,668;;
28.11.2024;9,786;;
28.11.2024;11,159;;
28.11.2024;13,262;;
28.11.2024;14,933;;
28.11.2024;15,823;;
28.11.2024;15,391;;
28.11.2024;14,397;;
28.11.2024;13,249;;
28.11.2024;12,216;;
28.11.2024;11,26;;
29.11.2024;11,03;;
29.11.2024;10,701;;
29.11.2024;10,347;;
29.11.2024;10,28;;
29.11.2024;10,53;;
29.11.2024;11,528;;
29.11.2024;14,51;;
29.11.2024;16,928;;
29.11.2024;18,135;;
29.11.2024;16,249;;
29.11.2024;14,301;;
29.11.2024;13,64;;
29.11.2024;12,659;;
29.11.2024;11,95;;
29.11.2024;12,958;;
29.11.2024;14,102;;
29.11.2024;15,201;;
29.11.2024;15,044;;
29.11.2024;14,203;;
29.11.2024;13,081;;
29.11.2024;11,99;;
29.11.2024;11,51;;
29.11.2024;11,373;;
29.11.2024;10,345;;
30.11.2024;9,883;;
30.11.2024;9,2;;
30.11.2024;8,969;;
30.11.2024;8,69;;
30.11.2024;8,818;;
30.11.2024;9,018;;
30.11.2024;8,89;;
30.11.2024;10,306;;
30.11.2024;10,739;;
30.11.2024;9,117;;
30.11.2024;8,52;;
30.11.2024;8,612;;
30.11.2024;8,77;;
30.11.2024;9,003;;
30.11.2024;9,335;;
30.11.2024;12,434;;
30.11.2024;13,289;;
30.11.2024;13,694;;
30.11.2024;13,59;;
30.11.2024;13,196;;
30.11.2024;12,451;;
30.11.2024;11,508;;
30.11.2024;11,478;;
30.11.2024;10,667;;
01.12.2024;9,966;;
01.12.2024;9,001;;
01.12.2024;8,814;;
01.12.2024;8,57;;
01.12.2024;8,48;;
01.12.2024;8,531;;
01.12.2024;8,443;;
01.12.2024;8,997;;
01.12.2024;9,964;;
01.12.2024;9,46;;
01.12.2024;8,93;;
01.12.2024;8,238;;
01.12.2024;8,525;;
01.12.2024;8,308;;
01.12.2024;9,061;;
01.12.2024;10,862;;
01.12.2024;12,153;;
01.12.2024;11,777;;
01.12.2024;12,151;;
01.12.2024;11,023;;
01.12.2024;9,135;;
01.12.2024;8,436;;
01.12.2024;9,698;;
01.12.2024;8,5;;
02.12.2024;7,477;;
02.12.2024;6,578;;
02.12.2024;6,117;;
02.12.2024;4,644;;
02.12.2024;5,021;;
02.12.2024;6,953;;
02.12.2024;9,208;;
02.12.2024;12,525;;
02.12.2024;12,52;;
02.12.2024;12,363;;
02.12.2024;12,127;;
02.12.2024;11,58;;
02.12.2024;11,509;;
02.12.2024;12,76;;
02.12.2024;13,674;;
02.12.2024;14,404;;
02.12.2024;14,475;;
02.12.2024;14,768;;
02.12.2024;14,79;;
02.12.2024;13,8;;
02.12.2024;12,001;;
02.12.2024;11,268;;
02.12.2024;11,172;;
02.12.2024;10,221;;
03.12.2024;11,073;;
03.12.2024;10,305;;
03.12.2024;9,628;;
03.12.2024;9,322;;
03.12.2024;10,048;;
03.12.2024;10,809;;
03.12.2024;12,176;;
03.12.2024;14,239;;
03.12.2024;15,462;;
03.12.2024;15,009;;
03.12.2024;14,137;;
03.12.2024;13,923;;
03.12.2024;13,562;;
03.12.2024;14,241;;
03.12.2024;15,002;;
03.12.2024;16,894;;
03.12.2024;20,518;;
03.12.2024;21;;
03.12.2024;19,788;;
03.12.2024;18,983;;
03.12.2024;17,004;;
03.12.2024;15,361;;
03.12.2024;14,208;;
03.12.2024;13,081;;
04.12.2024;12,099;;
04.12.2024;11,666;;
04.12.2024;11,279;;
04.12.2024;11,019;;
04.12.2024;11,226;;
04.12.2024;12,091;;
04.12.2024;14,52;;
04.12.2024;20,976;;
04.12.2024;27,666;;
04.12.2024;25,076;;
04.12.2024;21,221;;
04.12.2024;19,895;;
04.12.2024;19,225;;
04.12.2024;19,982;;
04.12.2024;21,844;;
04.12.2024;24,287;;
04.12.2024;26,735;;
04.12.2024;28,776;;
04.12.2024;23,022;;
04.12.2024;19,759;;
04.12.2024;16,568;;
04.12.2024;14,834;;
04.12.2024;12,833;;
04.12.2024;11,327;;
05.12.2024;11,477;;
05.12.2024;10,574;;
05.12.2024;10,327;;
05.12.2024;10,45;;
05.12.2024;10,327;;
05.12.2024;10,412;;
05.12.2024;13,588;;
05.12.2024;14,354;;
05.12.2024;14,129;;
05.12.2024;13,178;;
05.12.2024;12,492;;
05.12.2024;10,731;;
05.12.2024;10,267;;
05.12.2024;10,293;;
05.12.2024;10,289;;
05.12.2024;10,087;;
05.12.2024;10,15;;
05.12.2024;11,831;;
05.12.2024;11,216;;
05.12.2024;10,536;;
05.12.2024;8,713;;
05.12.2024;7,73;;
05.12.2024;7,417;;
05.12.2024;4,314;;
06.12.2024;1,064;;
06.12.2024;0,46;;
06.12.2024;0,387;;
06.12.2024;0,231;;
06.12.2024;0,299;;
06.12.2024;1,035;;
06.12.2024;6,349;;
06.12.2024;9,271;;
06.12.2024;11,017;;
06.12.2024;11,016;;
06.12.2024;10,408;;
06.12.2024;9,837;;
06.12.2024;9,19;;
06.12.2024;10,07;;
06.12.2024;10,9;;
06.12.2024;11,692;;
06.12.2024;13,155;;
06.12.2024;14,299;;
06.12.2024;15,107;;
06.12.2024;14,248;;
06.12.2024;13;;
06.12.2024;11,942;;
06.12.2024;12,108;;
06.12.2024;10,214;;
07.12.2024;8,665;;
07.12.2024;7,432;;
07.12.2024;6,8;;
07.12.2024;6,387;;
07.12.2024;5,809;;
07.12.2024;5,016;;
07.12.2024;3,946;;
07.12.2024;4,328;;
07.12.2024;5,806;;
07.12.2024;6,286;;
07.12.2024;6,492;;
07.12.2024;6,492;;
07.12.2024;6,8;;
07.12.2024;7,284;;
07.12.2024;7,424;;
07.12.2024;8,25;;
07.12.2024;9,645;;
07.12.2024;9,6;;
07.12.2024;8,792;;
07.12.2024;8,241;;
07.12.2024;7,892;;
07.12.2024;8,503;;
07.12.2024;8,25;;
07.12.2024;7,48;;
08.12.2024;9,391;;
08.12.2024;8,683;;
08.12.2024;8,673;;
08.12.2024;8,395;;
08.12.2024;8,444;;
08.12.2024;9,113;;
08.12.2024;9,125;;
08.12.2024;9,129;;
08.12.2024;10,084;;
08.12.2024;10,94;;
08.12.2024;11,084;;
08.12.2024;11,739;;
08.12.2024;11,836;;
08.12.2024;11,674;;
08.12.2024;11,191;;
08.12.2024;12,138;;
08.12.2024;10,594;;
08.12.2024;11,361;;
08.12.2024;9,855;;
08.12.2024;9,769;;
08.12.2024;9,129;;
08.12.2024;9,056;;
08.12.2024;8,86;;
08.12.2024;7,501;;
09.12.2024;7,136;;
09.12.2024;5,583;;
09.12.2024;3,513;;
09.12.2024;3,44;;
09.12.2024;4,001;;
09.12.2024;7,224;;
09.12.2024;7,94;;
09.12.2024;11,334;;
09.12.2024;12,254;;
09.12.2024;12,312;;
09.12.2024;12,981;;
09.12.2024;12,87;;
09.12.2024;12,832;;
09.12.2024;12,451;;
09.12.2024;12,135;;
09.12.2024;11,683;;
09.12.2024;11,608;;
09.12.2024;12,057;;
09.12.2024;12,369;;
09.12.2024;12,576;;
09.12.2024;11,497;;
09.12.2024;10,098;;
09.12.2024;9,848;;
09.12.2024;9,277;;
10.12.2024;9,285;;
10.12.2024;8,933;;
10.12.2024;8,65;;
10.12.2024;8,37;;
10.12.2024;8,721;;
10.12.2024;8,907;;
10.12.2024;11,206;;
10.12.2024;13,518;;
10.12.2024;16,976;;
10.12.2024;18,214;;
10.12.2024;18,475;;
10.12.2024;18,65;;
10.12.2024;18,062;;
10.12.2024;19,078;;
10.12.2024;18,941;;
10.12.2024;19,764;;
10.12.2024;20,018;;
10.12.2024;20,238;;
10.12.2024;18,1;;
10.12.2024;18,017;;
10.12.2024;16,66;;
10.12.2024;15,115;;
10.12.2024;13,794;;
10.12.2024;12,137;;
11.12.2024;11,594;;
11.12.2024;10,822;;
11.12.2024;10,731;;
11.12.2024;10,617;;
11.12.2024;10,869;;
11.12.2024;12,531;;
11.12.2024;16,342;;
11.12.2024;29,55;;
11.12.2024;36,897;;
11.12.2024;37,712;;
11.12.2024;34,864;;
11.12.2024;37,999;;
11.12.2024;38,587;;
11.12.2024;40,491;;
11.12.2024;37,196;;
11.12.2024;38,094;;
11.12.2024;43,787;;
11.12.2024;44,508;;
11.12.2024;35,992;;
11.12.2024;34,125;;
11.12.2024;20,682;;
11.12.2024;17,12;;
11.12.2024;15;;
11.12.2024;13,596;;
12.12.2024;12,224;;
12.12.2024;11,53;;
12.12.2024;10,996;;
12.12.2024;10,735;;
12.12.2024;11,251;;
12.12.2024;12,367;;
12.12.2024;17,618;;
12.12.2024;59,999;;
12.12.2024;65,56;;
12.12.2024;64,676;;
12.12.2024;54,383;;
12.12.2024;46,536;;
12.12.2024;40,499;;
12.12.2024;41,53;;
12.12.2024;49,034;;
12.12.2024;66,849;;
12.12.2024;81,898;;
12.12.2024;93,628;;
12.12.2024;67,418;;
12.12.2024;55,101;;
12.12.2024;29,566;;
12.12.2024;16,94;;
12.12.2024;15;;
12.12.2024;13,475;;
13.12.2024;13,007;;
13.12.2024;12,29;;
13.12.2024;11,897;;
13.12.2024;11,495;;
13.12.2024;11,564;;
13.12.2024;12,583;;
13.12.2024;15,653;;
13.12.2024;18,771;;
13.12.2024;25,3;;
13.12.2024;24,574;;
13.12.2024;20,842;;
13.12.2024;17,44;;
13.12.2024;16,606;;
13.12.2024;16,5;;
13.12.2024;18,45;;
13.12.2024;22,077;;
13.12.2024;25,006;;
13.12.2024;28,421;;
13.12.2024;26;;
13.12.2024;22,56;;
13.12.2024;17,5;;
13.12.2024;14,622;;
13.12.2024;13,509;;
13.12.2024;11,652;;
14.12.2024;11,694;;
14.12.2024;11,136;;
14.12.2024;10,804;;
14.12.2024;9,902;;
14.12.2024;9,344;;
14.12.2024;9,155;;
14.12.2024;9,235;;
14.12.2024;10,167;;
14.12.2024;11,375;;
14.12.2024;12,498;;
14.12.2024;12,093;;
14.12.2024;10,748;;
14.12.2024;10,471;;
14.12.2024;10,296;;
14.12.2024;9,663;;
14.12.2024;9,824;;
14.12.2024;10,567;;
14.12.2024;12,112;;
14.12.2024;9,315;;
14.12.2024;9,56;;
14.12.2024;8,601;;
14.12.2024;8,278;;
14.12.2024;8,725;;
14.12.2024;7,381;;
15.12.2024;7,358;;
15.12.2024;6,848;;
15.12.2024;6,761;;
15.12.2024;5,939;;
15.12.2024;5,533;;
15.12.2024;5,274;;
15.12.2024;4,562;;
15.12.2024;5,392;;
15.12.2024;6,53;;
15.12.2024;7,065;;
15.12.2024;6,526;;
15.12.2024;6,09;;
15.12.2024;6,15;;
15.12.2024;4,751;;
15.12.2024;4,947;;
15.12.2024;4,792;;
15.12.2024;3,8;;
15.12.2024;4,342;;
15.12.2024;2,833;;
15.12.2024;2,455;;
15.12.2024;1,855;;
15.12.2024;1,396;;
15.12.2024;1,008;;
15.12.2024;0,229;;
16.12.2024;0,009;;
16.12.2024;0,01;;
16.12.2024;0,005;;
16.12.2024;0,007;;
16.12.2024;-0,001;;
16.12.2024;0,175;;
16.12.2024;0,773;;
16.12.2024;5,93;;
16.12.2024;7,179;;
16.12.2024;7,591;;
16.12.2024;7,546;;
16.12.2024;8,013;;
16.12.2024;8,522;;
16.12.2024;8,17;;
16.12.2024;8,17;;
16.12.2024;8,17;;
16.12.2024;7,4;;
16.12.2024;8,156;;
16.12.2024;7,201;;
16.12.2024;7,094;;
16.12.2024;6,15;;
16.12.2024;4,441;;
16.12.2024;4,44;;
16.12.2024;1,659;;
17.12.2024;3,745;;
17.12.2024;2,157;;
17.12.2024;2,094;;
17.12.2024;2,501;;
17.12.2024;2,898;;
17.12.2024;5,727;;
17.12.2024;6,777;;
17.12.2024;10,494;;
17.12.2024;11,592;;
17.12.2024;11,404;;
17.12.2024;10,84;;
17.12.2024;10,238;;
17.12.2024;10,272;;
17.12.2024;10,62;;
17.12.2024;10,963;;
17.12.2024;11,642;;
17.12.2024;11,71;;
17.12.2024;12,733;;
17.12.2024;12,16;;
17.12.2024;10,81;;
17.12.2024;9,851;;
17.12.2024;9,584;;
17.12.2024;9,244;;
17.12.2024;7,066;;
18.12.2024;6,918;;
18.12.2024;5,231;;
18.12.2024;4,841;;
18.12.2024;4,5;;
18.12.2024;3,025;;
18.12.2024;3,8;;
18.12.2024;4,991;;
18.12.2024;5,79;;
18.12.2024;7,758;;
18.12.2024;7,282;;
18.12.2024;6,599;;
18.12.2024;6,308;;
18.12.2024;6,307;;
18.12.2024;6,308;;
18.12.2024;6,308;;
18.12.2024;5,563;;
18.12.2024;4,681;;
18.12.2024;5,79;;
18.12.2024;6,308;;
18.12.2024;6,308;;
18.12.2024;5,79;;
18.12.2024;5,069;;
18.12.2024;4,314;;
18.12.2024;2,144;;
19.12.2024;1,128;;
19.12.2024;1,323;;
19.12.2024;0,545;;
19.12.2024;0,125;;
19.12.2024;0,031;;
19.12.2024;0,2;;
19.12.2024;0,857;;
19.12.2024;5,395;;
19.12.2024;6,744;;
19.12.2024;6,842;;
19.12.2024;6,584;;
19.12.2024;6,77;;
19.12.2024;6,972;;
19.12.2024;7,04;;
19.12.2024;6,972;;
19.12.2024;7,047;;
19.12.2024;7,146;;
19.12.2024;8,152;;
19.12.2024;9,258;;
19.12.2024;8,736;;
19.12.2024;7,537;;
19.12.2024;7;;
19.12.2024;6,972;;
19.12.2024;5,501;;
20.12.2024;4,772;;
20.12.2024;3,148;;
20.12.2024;1,631;;
20.12.2024;1,743;;
20.12.2024;2,282;;
20.12.2024;4,849;;
20.12.2024;6,615;;
20.12.2024;10,24;;
20.12.2024;10,972;;
20.12.2024;10,665;;
20.12.2024;10,314;;
20.12.2024;9,744;;
20.12.2024;8,756;;
20.12.2024;8,384;;
20.12.2024;8,803;;
20.12.2024;9,867;;
20.12.2024;10,524;;
20.12.2024;10,989;;
20.12.2024;10,118;;
20.12.2024;9,865;;
20.12.2024;8,973;;
20.12.2024;7,182;;
20.12.2024;7,034;;
20.12.2024;5,826;;
21.12.2024;2,775;;
21.12.2024;2,275;;
21.12.2024;2,156;;
21.12.2024;1,941;;
21.12.2024;1,811;;
21.12.2024;2,004;;
21.12.2024;2;;
21.12.2024;2,121;;
21.12.2024;2,287;;
21.12.2024;2,933;;
21.12.2024;3,143;;
21.12.2024;3,101;;
21.12.2024;3,123;;
21.12.2024;2,99;;
21.12.2024;2,592;;
21.12.2024;2,728;;
21.12.2024;2,931;;
21.12.2024;2,927;;
21.12.2024;2,795;;
21.12.2024;2,073;;
21.12.2024;1,53;;
21.12.2024;0,49;;
21.12.2024;0,3;;
21.12.2024;0,1;;
22.12.2024;0;;
22.12.2024;-0,003;;
22.12.2024;-0,046;;
22.12.2024;-0,104;;
22.12.2024;-0,206;;
22.12.2024;-0,047;;
22.12.2024;-0,068;;
22.12.2024;-0,012;;
22.12.2024;0,346;;
22.12.2024;2,06;;
22.12.2024;2,017;;
22.12.2024;2,3;;
22.12.2024;2,119;;
22.12.2024;2,139;;
22.12.2024;2,802;;
22.12.2024;4,177;;
22.12.2024;4,693;;
22.12.2024;6,547;;
22.12.2024;6,079;;
22.12.2024;5,821;;
22.12.2024;4,693;;
22.12.2024;3,666;;
22.12.2024;3,62;;
22.12.2024;2,45;;
23.12.2024;2,919;;
23.12.2024;2,013;;
23.12.2024;1,431;;
23.12.2024;0,912;;
23.12.2024;0,978;;
23.12.2024;1,48;;
23.12.2024;1,739;;
23.12.2024;5,201;;
23.12.2024;5,934;;
23.12.2024;5,962;;
23.12.2024;5,273;;
23.12.2024;5,2;;
23.12.2024;5,417;;
23.12.2024;5,481;;
23.12.2024;6,156;;
23.12.2024;7,369;;
23.12.2024;8,256;;
23.12.2024;9,825;;
23.12.2024;10,175;;
23.12.2024;9,747;;
23.12.2024;9,259;;
23.12.2024;10,829;;
23.12.2024;10,582;;
23.12.2024;9,699;;
24.12.2024;8,603;;
24.12.2024;8,284;;
24.12.2024;8,189;;
24.12.2024;7,8;;
24.12.2024;7,878;;
24.12.2024;8,06;;
24.12.2024;8,507;;
24.12.2024;10,083;;
24.12.2024;11,509;;
24.12.2024;12,095;;
24.12.2024;12;;
24.12.2024;11,816;;
24.12.2024;11,749;;
24.12.2024;11,538;;
24.12.2024;11,798;;
24.12.2024;11,95;;
24.12.2024;12,021;;
24.12.2024;11,8;;
24.12.2024;11,098;;
24.12.2024;10,566;;
24.12.2024;10,256;;
24.12.2024;9,463;;
24.12.2024;9,904;;
24.12.2024;9;;
